14/06/17 14:00:00	 -976	  324	  288	-4096	  719	 2020	 1023	  566	  513
14/06/17 14:00:00	 -992	  324	  284	-4096	  722	 2021	 1023	  563	  512
14/06/17 14:00:01	 -976	  324	  284	-4096	  721	 2024	 1023	  562	  513
14/06/17 14:00:01	 -980	  324	  292	-4096	  721	 2023	 1023	  564	  513
14/06/17 14:00:02	 -972	  320	  292	-4096	  722	 2022	 1023	  565	  512
14/06/17 14:00:02	 -984	  324	  280	-4096	  720	 2021	 1023	  564	  513
14/06/17 14:00:03	 -976	  332	  288	-4096	  720	 2022	 1023	  562	  513
14/06/17 14:00:03	 -972	  328	  284	-4096	  721	 2022	 1023	  563	  513
14/06/17 14:00:04	 -972	  320	  284	-4096	  722	 2023	 1023	  565	  513
14/06/17 14:00:04	 -984	  324	  284	-4096	  721	 2024	 1023	  565	  512
14/06/17 14:00:05	 -980	  324	  292	-4096	  720	 2022	 1023	  562	  513
14/06/17 14:00:05	 -976	  324	  284	-4096	  721	 2023	 1023	  561	  513
14/06/17 14:00:06	 -980	  324	  280	-4096	  719	 2020	 1023	  565	  513
14/06/17 14:00:06	 -968	  328	  292	-4096	  721	 2023	 1023	  563	  513
14/06/17 14:00:07	 -980	  324	  288	-4096	  720	 2021	 1023	  561	  513
14/06/17 14:00:07	 -976	  328	  288	-4096	  723	 2020	 1023	  565	  513
14/06/17 14:00:08	 -972	  320	  284	-4096	  721	 2019	 1023	  565	  513
14/06/17 14:00:08	 -972	  328	  284	-4096	  721	 2020	 1023	  562	  513
14/06/17 14:00:09	 -976	  328	  288	-4096	  720	 2024	 1023	  565	  512
14/06/17 14:00:09	 -976	  316	  284	-4096	  723	 2024	 1023	  566	  513
14/06/17 14:00:10	 -980	  328	  284	-4096	  721	 2024	 1023	  566	  513
14/06/17 14:00:10	 -976	  320	  284	-4096	  718	 2023	 1023	  563	  513
14/06/17 14:00:11	 -980	  324	  288	-4096	  722	 2022	 1023	  565	  513
14/06/17 14:00:11	 -976	  332	  292	-4096	  717	 2021	 1023	  564	  512
14/06/17 14:00:12	 -972	  324	  284	-4096	  721	 2022	 1023	  564	  512
14/06/17 14:00:12	 -972	  328	  288	-4096	  721	 2023	 1023	  564	  513
14/06/17 14:00:13	 -988	  320	  292	-4096	  719	 2023	 1023	  563	  513
14/06/17 14:00:13	 -984	  324	  284	-4096	  722	 2020	 1023	  564	  513
14/06/17 14:00:14	 -980	  332	  280	-4096	  720	 2020	 1023	  562	  513
14/06/17 14:00:14	 -980	  324	  280	-4096	  719	 2020	 1023	  562	  513
14/06/17 14:00:15	 -976	  328	  280	-4096	  719	 2019	 1023	  565	  513
14/06/17 14:00:15	 -980	  328	  288	-4096	  722	 2021	 1023	  565	  513
14/06/17 14:00:16	 -980	  324	  284	-4096	  722	 2026	 1023	  562	  513
14/06/17 14:00:16	 -972	  328	  292	-4096	  719	 2023	 1023	  564	  513
14/06/17 14:00:17	 -972	  320	  288	-4096	  719	 2022	 1023	  563	  513
14/06/17 14:00:17	 -980	  324	  288	-4096	  722	 2018	 1023	  565	  513
14/06/17 14:00:18	 -976	  324	  284	-4096	  718	 2021	 1023	  562	  513
14/06/17 14:00:18	 -976	  324	  276	-4096	  720	 2023	 1023	  562	  513
14/06/17 14:00:19	 -972	  320	  292	-4096	  721	 2026	 1023	  564	  513
14/06/17 14:00:19	 -972	  324	  284	-4096	  722	 2024	 1023	  562	  513
14/06/17 14:00:20	 -972	  328	  288	-4096	  720	 2020	 1023	  562	  513
14/06/17 14:00:20	 -980	  316	  292	-4096	  720	 2021	 1023	  565	  513
14/06/17 14:00:21	 -976	  332	  292	-4096	  722	 2021	 1023	  561	  513
14/06/17 14:00:21	 -984	  328	  292	-4096	  720	 2023	 1023	  563	  512
14/06/17 14:00:22	 -976	  324	  276	-4096	  720	 2025	 1023	  565	  513
14/06/17 14:00:22	 -980	  324	  292	-4096	  720	 2021	 1023	  564	  513
